protocol_type,service,flag,duration,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,num_outbound_cmds,is_host_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate
icmp,eco_d,S0,1,139,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0.046492915081708566,0.08244553137779623,0.07324318025666403,0.0932220867246181,0.942867129645904,0.023595418919551893,0.015643457804494366,62,214,0.9419115978307696,0.05738259261374066,0.0008947153902598148,0.02661329418647598,0.06514421338177194,0.05329196495224994,0.04006442108314219,0.029625837836360983
tcp,eco_d,REJ,2,58,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.03632213206383183,0.047302375048959504,0.07725245368602143,0.07954750750718889,0.935241622515962,0.03371368771954763,0.037321916285350365,68,68,0.9119377074931525,0.09163664725513403,0.014779755682706142,0.09508175908503856,0.0850861508773969,0.02136204794716995,0.02362917568979608,0.024644033047167203
tcp,other,SH,0,72,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0.07805809930186806,0.03789204677185958,0.02761059084495795,0.07968017491438878,0.9695130498478748,0.00765973531680817,0.07563795483696951,45,210,0.922729008066582,0.08435988662968052,0.02893865242289284,0.04053518458601466,0.00185045997979576,0.04910644650884576,0.05311766265819147,0.035010584284866975
icmp,domain_u,SH,1,7,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0.06564076803840746,0.05955162251410439,0.04187957876728613,0.07923696220288973,0.9837769987080383,0.09924268253845546,0.003810672198073739,188,61,0.976346159491416,0.04790298870455054,0.08657555114230753,0.02622268716984787,0.01798093586181857,0.008435284963027357,0.019863637981720184,0.055355400235581234
icmp,eco_i,SH,0,74,381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0.08602148103348072,0.007590299609453777,0.021212655939405946,0.06677477348217635,0.9766602573623653,0.04824895561103687,0.03240401878236123,126,241,0.9648486169272916,0.02047129632005982,0.028588712430431054,0.021364077078884703,0.0617288021621099,0.056742191225530106,0.05193724565133108,0.0848481314862809
tcp,domain_u,REJ,0,78,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0.01971509290520347,0.07707951644930823,0.007307888132168228,0.08956007799760576,0.9718025596901806,0.06059229424486478,0.09216078675144271,157,107,0.9788576409404075,0.05316055704320034,0.025637469097343737,0.005826450314775256,0.01816827822067322,0.03884484132430982,0.09286252326961635,0.017201615218940026
icmp,eco_d,RSTR,1,244,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0.02241628810105253,0.003079028108776838,0.0576094779181871,0.07894181313985521,0.931509385044223,0.04106387333890204,0.08595400057710292,115,123,0.9508539336860612,0.07327488886458215,0.05620130849955082,0.086494602290112,0.002957216414745223,0.06328517757987413,0.012463409147953054,0.06676830907830171
udp,http,S0,0,2,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0.01342915413321244,0.04561551201028141,0.07059772013208862,0.09813338962358528,0.9616812923404519,0.06447489913659801,0.011946977380387148,241,174,0.9453314908290532,0.06819298650411733,0.02395588715550121,0.08845864428052218,0.06387492292273807,0.08781160975947659,0.08159478246114737,0.08697194694943328
tcp,http,S0,1,123,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.08714693829778075,0.005022596543095759,0.045297703640745035,0.04463775722218181,0.9216386693928583,0.0025521142429336344,0.04109883414461857,138,76,0.9133460291846173,0.09293020276772776,0.09194756055055292,0.0795693983554048,0.02492423711537194,0.08616419297849584,0.049589865107503045,0.08406093836222601
udp,ftp_data,SF,0,86,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0.057149367249855955,0.04984913017434109,0.015542310050898935,0.046916123976396364,0.9485636440047925,0.06779195671266011,0.01475700264650649,242,107,0.9820617372617596,0.08159656844828903,0.0020317509115283295,0.030321128921830823,0.07533304258891493,0.03151583009729594,0.04491471484445325,0.06097788298898075
tcp,domain_u,SF,0,140,332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0.0178271874492312,0.08956209111466717,0.00021916105588679625,0.094294236420712,0.9397792435755189,0.09342836787278325,0.039769633468278845,53,215,0.9834726317445892,0.0178308487086292,0.017269328784655515,0.09777605547670276,0.05432157882317751,0.09009890346883831,0.06314222450555017,0.009511839902547803
icmp,eco_i,SH,1,64,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,0.08792041820525875,0.091690295579414,0.06561495033861382,0.021285084560823453,0.9877240898858074,0.023741948503871037,0.03029673427632671,190,235,0.9139746822025971,0.05531440684537714,0.05173946439425584,0.09846653712536964,0.08730117401645099,0.0020992520232986367,0.006179933041072627,0.019305552779461534
udp,other,SF,1,93,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.06502787664461439,0.04530811350218849,0.06980839890637086,0.08970804230188628,0.9284798966010395,0.08857211347070702,0.04078591783876467,34,112,0.9788426919241052,0.027603216537898302,0.025208470287612663,0.08583818631378912,0.059391965418456316,0.09074807534735457,0.0003893842105744172,0.03273207034947747
udp,eco_i,S0,0,11,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0.026763482747767665,0.0074392974914235695,0.051707888616610236,0.07462620309116388,0.9819540497758033,0.04487811167353754,0.03602862592634039,18,244,0.9131034696985771,0.030174844497595756,0.062309119543384195,0.014879956907556537,0.030850863790887584,0.0001890776370309544,0.06719627943389954,0.05207132068967513
icmp,eco_d,RSTR,0,295,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,0.09702578564481745,0.06654262442932647,0.031196878820436837,0.009651627422892162,0.9305250661838308,0.004935364374129747,0.07109802066885322,43,72,0.9724331104560401,0.012593838788244206,0.00768107241417535,0.03533155801604039,0.0330818065591712,0.002102066340431952,0.08657645074985287,0.08735784803582301
tcp,domain_u,S0,1,213,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0.07292838582727983,0.0032735108812415484,0.023893920704469707,0.0890928061993871,0.9389085997848267,0.04710634530966856,0.06626422717377053,16,15,0.9802543811216033,0.07930458846650665,0.04860323866950217,0.04028658155620221,0.004280654221553948,0.03618843052655211,0.022716660318372408,0.07316982884302757
tcp,http,SF,0,78,401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0.03294237512382627,0.003133685470647674,0.06536987208672361,0.09899714789778968,0.9706306297641772,0.04704146274812259,0.07943888162592871,210,172,0.9891782938820627,0.03875727610583327,0.034804308844567804,0.08947476320001846,0.02842827631112358,0.06719215985618353,0.040214757467645704,0.06957843744750665
tcp,private,SH,0,620,257,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0.01824104876712144,0.02945267212914613,0.07645937383026528,0.034469376439058876,0.9777536808944174,0.044577689731595475,0.04430499425848982,48,237,0.9743548276238533,0.09054128895420299,0.04159424858307882,0.0494497025142808,0.06010014694985726,0.013342021383763414,0.05890040106885646,0.04787099829833239
udp,eco_i,REJ,1,13,199,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,4,0.030259764060568062,0.044504808946428026,0.064288777683411,0.02751081022665728,0.9518114927199407,0.024657140866508043,0.03623060066096229,239,201,0.9288798084032134,0.006054011642928115,0.03477230818181089,0.09059197948124884,0.08087513049845903,0.0718989222814058,0.05394993274656891,0.021879167571920346
udp,eco_d,S0,0,241,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0.025095176746272818,0.060985521764589795,0.08597308531622967,0.0667478339241824,0.9676076430817104,0.08588627581074548,0.07591887155116565,188,37,0.9026079808011009,0.06154712492280591,0.031878059418598295,0.09941150104988528,0.031098456957392842,0.061656060972676854,0.04072275640670784,0.024573554557314484
udp,ftp_data,S0,0,17,194,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0.04916826770573405,0.0129188326796719,0.0863395521761664,0.025019220226629203,0.9363645634016131,0.009264299377861995,0.011636998922281962,81,111,0.9424795993462299,0.009403093600753844,0.06750488584072788,0.008317214574533395,0.02256043477475871,0.08983561861321025,0.033361835654315435,0.031716638256202245
udp,ftp_data,SH,0,198,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0.061449498318962625,0.047819220644579975,0.06740550427746153,0.05065654231166675,0.9533191393143092,0.08113350687515337,0.029867660410961838,85,41,0.9507081269856078,0.09040979068798573,0.04390500178140877,0.03407115782562755,0.08333812042615854,0.042556249131264746,0.08651069241224375,0.03526586225147745
udp,eco_i,REJ,1,7,169,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0.04527313927966281,0.03327497581050204,0.041078184717628086,0.010232240200141096,0.937714603554015,0.040504930690380386,0.07970549518845826,189,177,0.9103951788528956,0.07258650903126976,0.034295924574638696,0.06926975977052892,0.034029583469228866,0.03564191602876878,0.007293639340875436,0.015040462405197975
tcp,ftp_data,S0,0,6,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0.08294029728167755,0.08586164089225629,0.003005569262621166,0.07146355413003402,0.9053577822115787,0.0818788837385596,0.0985622707347958,110,198,0.9647099371617568,0.09222920194630241,0.06937505568034691,0.02879889907418627,0.03446532745349924,0.07644836350862076,0.095479313229299,0.08829438488250085
icmp,domain_u,SH,0,16,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0.02359593813882608,0.06819764175542756,0.010926841346852168,0.06267662446373344,0.9108357620121144,0.004798745354323542,0.024424384297240642,3,36,0.9532474711361967,0.038957130677454946,0.08831384100118811,0.09906915574019196,0.004584919596252401,0.026703701746946886,0.0031117520388315393,0.07481898669875436
icmp,private,S0,0,94,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0.07450015268176391,0.008737732843962287,0.04435658104296687,0.03248903594305704,0.9523217303144318,0.04350374410686243,0.045776872830444695,32,116,0.9224795674057114,0.023552461383520087,0.09762689167598693,0.008353712806501911,0.02714950425404582,0.021563368896485136,0.06744027041806878,0.05343343467291267
udp,other,SF,1,19,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.07437243136658177,0.024417695227443904,0.02957415962758461,0.0656860530778841,0.9586655354624098,0.06269048865912907,0.07028766173388028,191,98,0.982704418954437,0.011659616912022787,0.08716653388540838,0.043231094588773916,0.04117541919420197,0.09359166502013165,0.07733530002885228,0.09945471570247823
icmp,private,RSTR,0,7,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0.049028963201364545,0.060223735751318945,0.005246277829748281,0.029538754362214592,0.9512429943889837,0.04404887871798999,0.04802025446169922,90,20,0.9847181716343684,0.06912505286848272,0.07684025960414104,0.04982512083290019,0.06521188403491421,0.07302237591204692,0.05376807251950047,0.02637785653902407
tcp,ftp_data,SH,1,2,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0.08074577320728467,0.03136439531377199,0.029016242009043403,0.002342236715901147,0.9399541337069559,0.09609693810060034,0.08638207806028994,102,216,0.9411151129929739,0.053709897940878694,0.014024800437154518,0.08476428399990692,0.020102831625738227,0.03302637595085374,0.027979804714713587,0.05967886138407259
tcp,ftp_data,REJ,0,30,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0.08972216700384006,0.026643557934140017,0.026428715411489223,0.06211698609446695,0.9768492737230565,0.030308756255635005,0.05776438232150595,221,57,0.9665769635778946,0.07514774265526915,0.048341721512726116,0.029633474321570652,0.04979593716746616,0.03081141739325262,0.08243827178099843,0.07988093342806823
udp,private,S0,0,24,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0.006209602264099956,0.015748076762712504,0.045092170996798644,0.06644549800065093,0.9739960640993253,0.042374862666151696,0.0892225721408748,215,131,0.9540762348765427,0.004902319115230725,0.05348752850559128,0.03620366558046271,0.08342521708814785,0.024204155575688613,0.0172198297061981,0.09676383547822948
icmp,other,SH,0,157,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0.01556586888946243,0.09103013571192262,0.022661552249223095,0.07530443252128545,0.9980959183124678,0.0847278861777407,0.036917883770698094,200,219,0.978661790144469,0.07751983099827109,0.005360802193258563,0.05331993909484291,0.02175708643677922,0.05100490781814626,0.000842280482403135,0.07706300740891547
tcp,eco_d,RSTR,0,70,391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0.04380582607383872,0.018408359685762855,0.024545846023921847,0.018723194610313666,0.9060172857526996,0.09688156923219457,0.017715199779752278,182,222,0.9543716184055735,0.07191081994500258,0.09538157302514975,0.04736110108100361,0.04021853337192658,0.044906082280648976,0.026383856134796924,0.08105780824621098
tcp,ftp_data,SF,1,179,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0.05605588343997578,0.04631672512340639,0.08601274468381305,0.07705721152442987,0.975503333763043,0.0993731380930156,0.06784380615233379,253,82,0.9571849081365953,0.004846028180490947,0.08836359896768237,0.060260688901804464,0.0833721129461775,0.004370834797419176,0.07726806735217155,0.07137884116377892
icmp,http,SF,0,175,48,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,3,0.06402053887297494,0.056314926011275857,0.09401794410117251,0.06079531594497958,0.9232164630426435,0.029161297288478306,0.08868812228017858,165,236,0.913314637962517,0.047917579455859706,0.08515369716798377,0.03217804998738349,0.035093492997282115,0.06748156482251595,0.09582315411507253,0.04090908552639855
tcp,other,RSTR,1,16,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0.004022499955138037,0.08943538892618991,0.04207481651598071,0.00599028385692898,0.9650432630446899,0.05433508639993863,0.051362360349600206,131,218,0.9459337199519666,0.0543711294292894,0.04537197101200191,0.09672724808228682,0.08658049023871724,0.09571463707330052,0.0704321287352043,0.052013139991759674
tcp,private,SF,0,278,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0.05168810678844099,0.005878342530786585,0.006163500971714409,0.05376490974735017,0.9871523114637795,0.09354151784786424,0.06269705227218117,140,101,0.9272362920122795,0.006474903437275515,0.05047678373066247,0.037493411274607834,0.03053362979858212,0.0844524154763615,0.07617950122684902,0.0206720615579031
udp,other,RSTR,0,52,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0.07233491762362601,0.005198078088280789,0.08205503074728508,0.008376167065115426,0.9446043059538404,0.023834445005863115,0.06831607747214942,246,177,0.9399661850804338,0.032874905630510376,0.015237217971957996,0.051202966485835756,0.024274425382272993,0.06271307142643699,0.030493567414492065,0.04311063171533617
icmp,eco_d,SF,4,36,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.020065684537401096,0.04394635855907223,0.0970798071025647,0.0007199109601333742,0.9710780699354385,0.012914104671301352,0.003822455320589824,240,145,0.9577226327576545,0.09487814136952527,0.047483137347762765,0.07936713972384228,0.0070236919148362505,0.07621236627113714,0.03533466216433375,0.0319535762002243
icmp,http,S0,0,77,271,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0.0064133682074002385,0.09739651406716127,0.06584172093415101,0.08656451232357273,0.9995048957912636,0.017255274701022474,0.03949660205001272,74,162,0.9156451419456504,0.08407772127356254,0.07699568767486922,0.05024111442085989,0.03225615092783645,0.04796211185592125,0.04795505982688532,0.07164357938517102
tcp,private,SF,2,41,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,0.04584943761917906,0.015288822488596832,0.07796800205063988,0.03528843770249379,0.9294187171794286,0.051929525642527466,0.05067887794682688,161,201,0.9787047752619508,0.023414923613980176,0.06036244319462758,0.09158413938208747,0.08289043132598954,0.01675817281079558,0.05498246815628504,0.02914402575718692
udp,eco_d,SH,0,47,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0.00992053606172355,0.005541286207629226,0.05813008480547615,0.019356943374532743,0.9252184281834264,0.04700678903559052,0.051121574280184795,157,236,0.980585849087668,0.029677510752522077,0.043727506496342494,0.09552220860752583,0.05680126110336164,0.0586660988386499,0.06673180162261363,0.049494230946833265
tcp,private,REJ,2,216,288,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,3,0.018618037349558615,0.0062731881218787925,0.018729553052794036,0.022524569382498097,0.9407426101510643,0.09467668966250588,0.03732038706854842,7,124,0.9696024148109564,0.03224198817033659,0.0389315968716777,0.08382572921082022,0.08062168017801236,0.07432492407430158,0.0780919070948858,0.01027359190959103
icmp,eco_i,RSTR,0,280,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0.022685410266619056,0.09961872060579607,0.011645364629363797,0.013243860239079131,0.9595296160960348,0.033521365601814644,0.09678493801324498,210,120,0.9860446216401809,0.07463739742537245,0.0912481503041595,0.024788305951708223,0.051279337090700754,0.09378799798555132,0.09957802370082121,0.018085067588752068
tcp,private,S0,0,67,436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,0.04905041314068551,0.08388317165172234,0.07222049478697332,0.0919722393184751,0.9350938267510989,0.006934535664330055,0.008434629690647856,11,74,0.9785130303855949,0.06470014637458121,0.02082054964862128,0.00501507736681921,0.01659558160088789,0.0381819121603624,0.0047050676102748275,0.011277031520961857
icmp,http,S0,2,87,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0.005685368961269266,0.008911270285948625,0.09452690059095017,0.007567244001793094,0.9530944422376866,0.0381810023743185,0.07793747451694627,40,87,0.9607418462029467,0.013771709542419852,0.016397711983647378,0.013250183402501892,0.030039443813034916,0.07121121319313177,0.003182528425147291,0.053005206180458654
icmp,private,S0,1,127,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0.0366197390343142,0.04452662089697146,0.07690755625859334,0.08972359658014534,0.9672303075969526,0.0690527124447724,0.05086487459084295,152,26,0.9314527123771458,0.047890997324175746,0.05937162822810893,0.009904974198135186,0.0856708356638496,0.09759360270360384,0.04803763103450707,0.06085405998510251
udp,eco_d,SH,0,145,355,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0.04504796148441018,0.004989924240100852,0.01408086328855206,0.09812881963262438,0.9588350268266999,0.054629553465317664,0.022636554815070223,210,197,0.9099764621554728,0.06056499529290652,0.043925507993458617,0.020773327456666046,0.05124611000242982,0.08431198825987428,0.0607398325138539,0.01376949897016503
udp,http,S0,0,51,82,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0.02096216454340948,0.04267463373026296,0.08629217220516998,0.027260038321630167,0.905553797677234,0.06559488805557957,0.014570989715253058,167,30,0.929405147815174,0.05129997178054534,0.01972188985756289,0.00725246671850387,0.05049586962062248,0.039857361753973745,0.08939114555912589,0.06683383973074664
icmp,private,S0,0,134,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0.09490975698673038,0.03574041432662232,0.02436921695449178,0.05477316028677796,0.9408819292842746,0.0073144180948326865,0.09333191922402773,26,66,0.9970738895765645,0.0780328828222415,0.07943678044436807,0.018633578123093176,0.0897608025429469,0.08254263649684795,0.05799928840599248,0.014239617493567547
udp,http,REJ,1,4,333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0977377483116132,0.07691737459672648,0.03777400892271626,0.09496034334796527,0.9692187610897663,0.004468521598648023,0.02714836543067685,168,176,0.9065915997134869,0.08347224842323597,0.016605466627949438,0.05959941276976574,0.01902429494362301,0.0077226103737348395,0.018770321376222088,0.017003659451005303
icmp,http,SH,3,132,1418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.05571248446376631,0.012925159898194406,0.035035105134961844,0.05437617703960426,0.9999165200923197,0.0605941901353668,0.04499692644812049,223,40,0.909526127325523,0.020822650022213653,0.09132432612725405,0.09905982846050586,0.0364669348261028,0.06339058814047814,0.09679201302779324,0.07647314393334885
